conv_layer_no,dropout_rate,output,true_val,setting,input_range
0,0.0,"[-0.92503136, -0.9232655, -0.9123142, -0.9317401, -0.92780113, -0.93144757, -0.89071536, -0.8994953, -0.9091724, -0.90105855, -0.909005, -0.9007101, -0.9059154, -0.8885652, -0.91007036, -0.889396, -0.9215503, -0.9116318, -0.90204877, -0.90096956, -0.92305344, -0.90564144, -0.9089906, -0.9191195]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.9343417, -0.9390308, -0.9256309, -0.92585415, -0.92913634, -0.93473107, -0.9042658, -0.9139909, -0.9070764, -0.9063972, -0.9102161, -0.9133783, -0.91581863, -0.8978018, -0.91217005, -0.89223534, -0.92895454, -0.921121, -0.89412147, -0.90501964, -0.9202654, -0.90571666, -0.90855426, -0.9202895]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.9318235, -0.92623985, -0.92732143, -0.9319743, -0.9306638, -0.9349931, -0.9072066, -0.92040366, -0.91154057, -0.91033274, -0.91954345, -0.9162664, -0.91423935, -0.9053294, -0.9189908, -0.9061942, -0.9268859, -0.9160914, -0.9229542, -0.9196294, -0.93139875, -0.911446, -0.914529, -0.9236386]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.9332792, -0.92593706, -0.9270362, -0.934672, -0.92675316, -0.9315046, -0.9042477, -0.89711237, -0.9011604, -0.90119946, -0.9071911, -0.9077366, -0.90006095, -0.9029989, -0.91012746, -0.88897806, -0.914223, -0.90704966, -0.8973041, -0.91461045, -0.9055335, -0.9026673, -0.9053867, -0.9159011]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.9151572, -0.9325069, -0.92330366, -0.9194295, -0.92440766, -0.9299097, -0.89408, -0.9073769, -0.9062479, -0.90377676, -0.9172122, -0.9011939, -0.91912144, -0.8953562, -0.9115713, -0.8897675, -0.9286954, -0.91594523, -0.9178008, -0.9117777, -0.92165965, -0.90423095, -0.90542716, -0.9176488]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.92381275, -0.9355668, -0.9255142, -0.92567915, -0.9275852, -0.9326828, -0.9143074, -0.9113991, -0.9025952, -0.9062142, -0.90658844, -0.9122647, -0.90918493, -0.89409345, -0.9114405, -0.88940555, -0.9220781, -0.9080787, -0.92787343, -0.8994494, -0.9025875, -0.9223328, -0.91184294, -0.9243545]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.94264966, -0.92634106, -0.921473, -0.941487, -0.9350346, -0.9400925, -0.89251286, -0.9045745, -0.91231513, -0.9075292, -0.91101867, -0.9054504, -0.92204547, -0.8929874, -0.91634434, -0.8948272, -0.9365438, -0.93241316, -0.91008085, -0.90439993, -0.9286926, -0.91395426, -0.9155535, -0.92510056]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.9350975, -0.9339791, -0.9346507, -0.92750365, -0.9327163, -0.9355096, -0.9035242, -0.9084797, -0.9150658, -0.9072991, -0.9133817, -0.916322, -0.91544014, -0.9033284, -0.9131386, -0.8830709, -0.9223468, -0.9304738, -0.9036691, -0.9076782, -0.9254684, -0.90824175, -0.91149324, -0.92296225]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.93587166, -0.93049496, -0.93041563, -0.9297818, -0.93449247, -0.93954694, -0.9005847, -0.90675247, -0.9106977, -0.9087957, -0.91707945, -0.9088626, -0.92234665, -0.90206033, -0.91670144, -0.9025968, -0.93035674, -0.93445, -0.89376646, -0.92248195, -0.92130333, -0.9114228, -0.9165377, -0.92622995]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.93808275, -0.9304622, -0.92245865, -0.9292497, -0.9335603, -0.94148105, -0.8909837, -0.90655476, -0.91051495, -0.8988882, -0.91556984, -0.9151895, -0.9126659, -0.9124499, -0.9148266, -0.8901692, -0.9265007, -0.92502165, -0.90821296, -0.9063109, -0.92396265, -0.90838665, -0.91592085, -0.92594695]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.9375147, -0.93754977, -0.9323624, -0.92934763, -0.93312293, -0.9381553, -0.9140206, -0.9196968, -0.91556364, -0.90819347, -0.91920877, -0.91670626, -0.9253733, -0.90441823, -0.91806847, -0.9057562, -0.93036675, -0.9275361, -0.9098319, -0.90384376, -0.92974883, -0.91079545, -0.91676426, -0.92679036]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.94471836, -0.9397125, -0.9306459, -0.9338005, -0.9373891, -0.9432796, -0.90324086, -0.90991485, -0.89317423, -0.910062, -0.91722906, -0.92196, -0.9247932, -0.89465857, -0.91810787, -0.89295566, -0.92616624, -0.908043, -0.9074664, -0.9124589, -0.9296036, -0.907832, -0.9106911, -0.9211011]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.92669344, -0.9332104, -0.9065857, -0.92172986, -0.9271073, -0.92864424, -0.89646184, -0.8951995, -0.9019468, -0.89840424, -0.90548366, -0.907156, -0.8975536, -0.8961935, -0.90907216, -0.89124644, -0.9181901, -0.9045008, -0.894886, -0.8931705, -0.89188063, -0.9085738, -0.902516, -0.9122535]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.933559, -0.92251796, -0.9148333, -0.9238681, -0.92769426, -0.9361845, -0.90340275, -0.9010885, -0.9082328, -0.90957767, -0.91494566, -0.9112505, -0.9219704, -0.89874405, -0.9127289, -0.8928316, -0.9237009, -0.92264265, -0.8968608, -0.90220886, -0.930695, -0.911587, -0.9125527, -0.9224249]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.9209437, -0.9266076, -0.92098737, -0.9247282, -0.92662156, -0.9309357, -0.877038, -0.89420664, -0.9067656, -0.8952015, -0.90196216, -0.8799052, -0.90565145, -0.88841575, -0.9031121, -0.87324995, -0.9101708, -0.90620345, -0.8876452, -0.90598917, -0.91733414, -0.90706676, -0.9036665, -0.9143064]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.92334694, -0.9259418, -0.9319185, -0.9247079, -0.9356736, -0.93927896, -0.90079206, -0.91102636, -0.9102587, -0.9087921, -0.9184034, -0.916166, -0.91535586, -0.90916854, -0.9209031, -0.89013255, -0.92122346, -0.926458, -0.92787, -0.9074617, -0.89879435, -0.92474186, -0.9145515, -0.9254978]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.9223995, -0.9196933, -0.91849476, -0.92520195, -0.92294824, -0.92588085, -0.8885902, -0.9014638, -0.8986081, -0.90165, -0.90304464, -0.89976656, -0.8984675, -0.8900742, -0.90421396, -0.8949899, -0.9287201, -0.91375893, -0.9014996, -0.9037263, -0.90986687, -0.9036515, -0.90661556, -0.917521]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.93707013, -0.93807244, -0.9290215, -0.9249603, -0.9282862, -0.9335934, -0.8983277, -0.9149526, -0.9088994, -0.9135353, -0.91405016, -0.911177, -0.9127637, -0.90251017, -0.91349065, -0.8816571, -0.93106043, -0.9208794, -0.9213231, -0.917277, -0.9275486, -0.90695363, -0.9123367, -0.9232965]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.92367685, -0.9329285, -0.93360347, -0.9349263, -0.93763447, -0.940941, -0.8893509, -0.9094771, -0.9042202, -0.90643716, -0.9243347, -0.91983837, -0.90521306, -0.90620804, -0.917679, -0.8837355, -0.9289933, -0.9088892, -0.9203088, -0.9138023, -0.9370992, -0.91519, -0.91814363, -0.92860675]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.9243563, -0.91995436, -0.91619974, -0.92514956, -0.9301395, -0.93453616, -0.89168686, -0.90902233, -0.91275656, -0.9113274, -0.9113091, -0.90300393, -0.9020317, -0.90990853, -0.91578066, -0.8810094, -0.92237616, -0.92989534, -0.9077413, -0.90004486, -0.9244742, -0.9206905, -0.9131761, -0.92231005]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.9436292, -0.9382385, -0.91266817, -0.9221604, -0.92565393, -0.92923874, -0.8908084, -0.9095816, -0.91345096, -0.9092589, -0.91673756, -0.9062872, -0.91500443, -0.88693815, -0.91084665, -0.878111, -0.9173978, -0.9087316, -0.90777826, -0.9000848, -0.91498554, -0.9137766, -0.9065735, -0.9158405]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
0,0.0,"[-0.92073715, -0.922332, -0.92450196, -0.92561895, -0.9296431, -0.9337873, -0.89246035, -0.9003619, -0.8978311, -0.90229005, -0.9054194, -0.89473695, -0.895961, -0.9047438, -0.9050377, -0.8754719, -0.90360224, -0.9016161, -0.8888175, -0.89376503, -0.9104841, -0.90834576, -0.9006346, -0.9123045]","[-0.86230457, -0.8853068, -0.8853068, -0.89293784, -0.8699356, -0.83156234, -0.86230457, -0.8239312, -0.83156234, -0.8085601, -0.8239312, -0.83156234, -0.8775667, -0.8775667, -0.9159401, -0.9313112, -0.9159401, -0.89293784, -0.8853068, -0.8775667, -0.89293784, -0.89293784, -0.9159401, -0.9235711]",informer_ETTm1_ftS_sl96_ll48_pl24_dm512_nh8_el4_dl2_df2048_atprob_fc5_ebtimeF_dtTrue_mxTrue_test_0,"[0, 1]"
